"","doi","volno","abstract"
"1440","10.1257/00028280260344452","9204","We document the return to investing in U.S. nonpublicly traded equity. Entrepreneurial investment is extremely concentrated, yet despite its poor diversification, we find that the returns to private equity are no higher than the returns to public equity. Given the large public equity premium, it is puzzling why households willingly invest substantial amounts in a single privately held firm with a seemingly far worse risk-return trade-off. We briefly discuss how large nonpecuniary benefits, a preference for skewness, or overestimates of the probability of survival could potentially explain investment in private equity despite these findings. (JEL G11, G12, M13) "
"1441","10.1257/00028280260344461","9204","In many important high-technology markets, including software development, data processing, communications, aeronautics, and defense, suppliers learn through experience how to provide better service at lower cost. This paper examines how a buyer designs dynamic competition among rival suppliers to exploit learning economies while minimizing the costs of becoming locked in to one producer. Strategies for controlling dynamic competition include the handicapping of more efficient suppliers in procurement competitions, the protection and allocation of intellectual property, and the sharing of information among rival suppliers. (JEL C73, D44, L10) "
"1442","10.1257/00028280260344470","9204","In this paper we model contract incompleteness ""from the ground up,"" as arising endogenously from the costs of describing the environment and the parties' behavior. Optimal contracts may exhibit two forms of incompleteness: discretion, meaning that the contract does not specify the parties' behavior with sufficient detail; and rigidity, meaning that the parties' obligations are not sufficiently contingent on the external state. The model sheds light on the determinants of rigidity and discretion in contracts, and yields rich predictions regarding the impact of changes in the exogenous parameters on the degree and form of contract incompleteness. (JEL D23, D8, L14) "
"1443","10.1257/00028280260344489","9204","Can historical wealth distributions affect long-run output and inequality despite ""rational"" saving, convex technology and no externalities? We consider a model of equilibrium short-period financial contracts, where poor agents face credit constraints owing to moral hazard and limited liability. If agents have no bargaining power, poor agents have no incentive to save: poverty traps emerge and agents are polarized into two classes, with no interclass mobility. If instead agents have all the bargaining power, strong saving incentives are generated: the wealth of poor and rich agents alike drift upward indefinitely and ""history"" does not matter eventually. (D31, D91, I32, O17, Q15) "
"1444","10.1257/00028280260344498","9204","Economic models of incentives in employment relationships are based on a specific theory of motivation: employees are ""rational cheaters,"" who anticipate the consequences of their actions and shirk when the marginal benefits exceed costs. We investigate the ""rational cheater model"" by observing how experimentally induced variation in monitoring of telephone call center employees influences opportunism. A significant fraction of employees behave as the ""rational cheater model"" predicts. A substantial proportion of employees, however, do not respond to manipulations in the monitoring rate. This heterogeneity is related to variation in employee assessments of their general treatment by the employer. (JEL D2, J2, L2, L8, M12) "
"1445","10.1257/00028280260344506","9204","The pattern of disagreement between bond raters suggests that banks and insurance firms are inherently more opaque than other types of firms. Moody's and S&amp;P split more often over these financial intermediaries, and the splits are more lopsided, as theory here predicts. Uncertainty over the banks stems from certain assets, loans and trading assets in particular, the risks of which are hard to observe or easy to change. Banks' high leverage, which invites agency problems, compounds the uncertainty over their assets. These findings bear on both the existence and reform of bank regulation. (JEL G20, G21, G28) "
"1446","10.1257/00028280260344515","9204","The welfare effects of PTAs are most directly linked to changes in trade prices, i.e., the terms of trade. This paper employs a simple strategic pricing game in segmented markets to measure the effects of MERCOSUR on the pricing of ""nonmember"" exports to Brazil: As Brazil exempts its MERCOSUR partners from tariffs, the resulting competitive pressure leads other exporters to reduce their prices. Working with detailed data on unit values and tariffs we find that the creation of MERCOSUR was associated with significant declines in the prices of nonmembers' exports to the region. (JEL F13, F15). "
"1447","10.1257/00028280260344524","9204","We present new tests of three theories of the labor market: intertemporal substitution, hours restrictions, and implicit contracts. The intertemporal substitution test we implement is an exclusion test robust to many specification errors and we consistently reject this model. We model hours restrictions as part of an endogenous switching model. We compare the implicit probit equation to an unrestricted probit equation for unemployment and reject the hours restriction model. For the implicit contracts model, we estimate nonseparable within-period labor-supply and consumption equations. We test a cross-equation restriction of the model and cannot reject the implicit contracts model. (JEL E30, J22, J60) "
"1448","10.1257/00028280260344533","9204","Within a simple New Keynesian model emphasizing forward-looking behavior of private agents, I evaluate optimal nominal income growth targeting versus optimal inflation targeting. When the economy is mainly subject to shocks that do not involve monetary policy trade-offs for society, inflation targeting is preferable. Otherwise, nominal income growth targeting may be superior because it induces inertial policy making, which improves the inflation-output-gap trade-off. Somewhat paradoxically, inflation targeting may be relatively less favorable the more society dislikes inflation, and the more persistent are the effects of inflation-generating shocks. (JEL E42, E52, F58) "
"1449","10.1257/00028280260344542","9204","A special exemption from the 1986 Age Discrimination Act allowed colleges and universities to enforce mandatory retirement of faculty at age 70 until 1994. We construct a survey that permits us to compare faculty turnover rates before and after the law changed at a large sample of institutions with defined contribution pension plans. After the elimination of compulsory retirement the retirement rates of 70- and 71-year-olds fell by two-thirds and were comparable to rates of 69-year-olds. These findings indicate that U.S. colleges and universities will experience a rise in the number of older faculty over the coming years. (JEL J26, I21) "
"1450","10.1257/00028280260344551","9204","We study the residential choice of siblings who are altruistic towards their parents. The firstborn child's location choice influences the behavior of the second-born child and can shift some of the burden of providing care for the parents from one child to the other. These strategic considerations lead to an equilibrium location pattern with firstborn children locating further away from their parents than second-born children. We also analyze the location choices empirically using German data. These data confirm our theoretical predictions. (JEL H41, J10) "
"1451","10.1257/00028280260344560","9204","Specially collected data on adults in the Panel Study of Income Dynamics are used to provide evidence on the longer-term effects of Head Start, an early intervention program for poor preschool-age children. Whites who attended Head Start are, relative to their siblings who did not, significantly more likely to complete high school, attend college, and possibly have higher earnings in their early twenties. African-Americans who participated in Head Start are less likely to have been booked or charged with a crime. There is some evidence of positive spillovers from older Head Start children to their younger siblings. (JEL J24, I38) "
"1452","10.1257/00028280260344579","9204"," "
"1453","10.1257/00028280260344588","9204"," "
"1454","10.1257/00028280260344597","9204"," "
"1455","10.1257/00028280260344605","9204"," "
"1456","10.1257/00028280260344614","9204"," "
"1457","10.1257/00028280260344623","9204"," "
"1458","10.1257/00028280260344632","9204"," "
"1459","10.1257/00028280260344641","9204"," "
"1460","10.1257/00028280260344650","9204"," "
"1461","10.1257/00028280260344669","9204"," "
"1462","10.1257/00028280260344678","9204"," "
"1463","10.1257/00028280260344687","9204"," "
"1464","10.1257/00028280260344696","9204"," "
"1465","10.1257/00028280260344704","9204"," "
"1466","10.1257/00028280260344713","9204"," "
"1467","10.1257/00028280260344722","9204"," "
"1468","10.1257/00028280260344731","9204"," "
"1469","10.1257/00028280260344740","9204"," "
"1470","10.1257/00028280260344759","9204"," "
"1471","10.1257/00028280260344768","9204"," "
"1472","10.1257/00028280260344777","9204"," "
"1473","10.1257/00028280260344786","9204"," "
"1474","10.1257/00028280260344795","9204"," "
"1475","10.1257/00028280260344803","9204"," "
"1476","10.1257/000282802762024502","9205","We consider the distribution of economic activity within a country in light of three leading theories&mdash;increasing returns, random growth, and locational fundamentals. To do so, we examine the distribution of regional population in Japan from the Stone Age to the modern era. We also consider the Allied bombing of Japanese cities in WWII as a shock to relative city sizes. Our results support a hybrid theory in which locational fundamentals establish the spatial pattern of relative regional densities, but increasing returns help to determine the degree of spatial differentiation. Long-run city size is robust even to large temporary shocks. "
"1477","10.1257/000282802762024511","9205","We develop a dynamic model with knowledge spillovers in production. The model contains two opposing forces. Imitation of other firms helps followers catch up with leaders, but the prospect of doing so makes followers want to free ride. The second force dominates and creates permanent inequality. We show that the greater are the average spillovers and the easier they are to obtain, the greater is the free-riding and inequality. More directed copying raises inequality by raising the free-riding advantages of hanging back. Using Compustat and patent-citation data we find that copying is highly undirected. "
"1478","10.1257/000282802762024520","9205","The well-known positive association between health and income in adulthood has antecedents in childhood. Not only is children's health positively related to household income, but the relationship between household income and children's health becomes more pronounced as children age. Part of the relationship can be explained by the arrival and impact of chronic conditions. Children from lowerincome households with chronic conditions have worse health than do those from higher-income households. The adverse health effects of lower income accumulate over children's lives. Part of the intergenerational transmission of socioeconomic status may work through the impact of parents' income on children's health. "
"1479","10.1257/000282802762024539","9205","Which is the tighter constraint on private sector investment: weak property rights or limited access to external finance? From a survey of new firms in post-communist countries, we find that weak property rights discourage firms from reinvesting their profits, even when bank loans are available. Where property rights are relatively strong, firms reinvest their profits; where they are relatively weak, entrepreneurs do not want to invest from retained earnings. "
"1480","10.1257/000282802762024548","9205","This paper analyzes airport congestion when carriers are nonatomistic, showing how the results of the road-pricing literature are modified when the economic agents causing congestion have market power. The analysis shows that when an airport is dominated by a monopolist, congestion is fully internalized, yielding no role for congestion pricing under monopoly conditions. Under a Cournot oligopoly, however, carriers are shown to internalize only the congestion they impose on themselves. A toll that captures the uninternalized portion of congestion may then improve the allocation of traffic. The analysis is supported by some rudimentary empirical evidence. "
"1481","10.1257/000282802762024557","9205","We present a method for decomposing wholesale electricity payments into production costs, inframarginal competitive rents, and payments resulting from the exercise of market power. Using data from June 1998 to October 2000 in California, we find significant departures from competitive pricing during the high-demand summer months and near-competitive pricing during the lower-demand months of the first two years. In summer 2000, wholesale electricity expenditures were $8.98 billion up from $2.04 billion in summer 1999. We find that 21 percent of this increase was due to production costs, 20 percent to competitive rents, and 59 percent to market power. "
"1482","10.1257/000282802762024566","9205","Trade has been considered a condition for growth and development, a view that might have merits in explaining the rise of the Western world. I use a new data set from archival sources of eighteenth-century China to revisit this question. This analysis suggests previous studies of market integration, which attribute much growth to a reduction in transport costs, have overestimated these effects. I find the overall level of market integration in China was higher than previously thought, and, intertemporal effects are important substitutes for trade. Both factors reduce the importance of trade as a unique explanation for subsequent growth. "
"1483","10.1257/000282802762024575","9205","We use household data from northeast China to examine the link between investment and land tenure insecurity induced by China's system of village-level land reallocation. We quantify expropriation risk using a hazard analysis of individual plot tenures and incorporate the predicted ""hazards of expropriation"" into an empirical analysis of plot-level investment. Our focus is on organic fertilizer use, which has long-lasting benefits for soil quality. Although we find that higher expropriation risk significantly reduces application of organic fertilizer, a welfare analysis shows that guaranteeing land tenure in this part of China would yield only minimal efficiency gains. "
"1484","10.1257/000282802762024584","9205","We discuss two-class voting procedures where voters are divided into classes and a separate majority is required in each class. Examples include Chapter 11 bankruptcy proceedings and some political mechanisms. We investigate how voting mechanisms aggregate information dispersed among voters when voters have conflicts of interests as well as different information regarding a proposal. We find that two-class voting provides a significant improvement over one-class voting in all situations where voters have significant conflicts of interests, and where the voters are relatively evenly divided between interest groups. However, two-class voting is inefficient absent conflicts of interests. "
"1485","10.1257/000282802762024593","9205","Citizens of two groups may engage in crime, depending on their legal earning opportunities and on the probability of being audited. Police audit citizens. Police behavior is fair if both groups are policed with the same intensity. We provide exact conditions under which forcing the police to behave more fairly reduces the total amount of crime. These conditions are expressed as constraints on the quantile-quantile plot of the distributions of legal earning opportunities in the two groups. We also investigate the definition of fairness when the cost of being searched reflects the stigma of being singled out by police. "
"1486","10.1257/000282802762024601","9205","This paper suggests that skill accumulation through past work experience, or ""learning-by-doing"" (LBD), can provide an important propagation mechanism in a dynamic stochastic general-equilibrium model, as the current labor supply affects future productivity. Our econometric analysis uses a Bayesian approach to combine micro-level panel data with aggregate time series. Formal model evaluation shows that the introduction of the LBD mechanism improves the model's ability to fit the dynamics of aggregate output and hours. "
"1487","10.1257/000282802762024610","9205","What are the welfare effects of enhanced dissemination of public information through the media and disclosures by market participants with high public visibility? We examine the impact of public information in a setting where agents take actions appropriate to the underlying fundamentals, but they also have a coordination motive arising from a strategic complementarity in their actions. When the agents have no socially valuable private information, greater provision of public information always increases welfare. However, when agents also have access to independent sources of information, the welfare effect of increased public disclosures is ambiguous. "
"1488","10.1257/000282802762024629","9205","Colombia used lotteries to distribute vouchers which partially covered the cost of private secondary school for students who maintained satisfactory academic progress. Three years after the lotteries, winners were about 10 percentage points more likely to have finished 8th grade, primarily because they were less likely to repeat grades, and scored 0.2 standard deviations higher on achievement tests. There is some evidence that winners worked less than losers and were less likely to marry or cohabit as teenagers. Benefits to participants likely exceeded the $24 per winner additional cost to the government of supplying vouchers instead of public-school places. "
"1489","10.1257/000282803321455142","9301","We examine retail and wholesale prices for a large supermarket chain over seven and one-half years. We find that prices fall on average during seasonal demand peaks for a product, largely due to changes in retail margins. Retail margins for specific goods fall during peak demand periods for that good, even if these periods do not coincide with aggregate demand peaks for the retailer. This is consistent with ""loss-leader"" models of retailer competition. Models stressing cyclical demand elasticities or cyclical firm conduct are less consistent with our findings. Manufacturer behavior plays a limited role in the countercyclicality of prices. "
"1490","10.1257/000282803321455151","9301","Using a new data set consisting of six years of real-time exchange-rate quotations, macroeconomic expectations, and macroeconomic realizations, we characterize the conditional means of U.S. dollar spot exchange rates. In particular, we find that announcement surprises produce conditional mean jumps; hence high-frequency exchange-rate dynamics are linked to fundamentals. The details of the linkage are intriguing and include announcement timing and sign effects. The sign effect refers to the fact that the market reacts to news in an asymmetric fashion: bad news has greater impact than good news, which we relate to recent theoretical work on information processing and price discovery. "
"1491","10.1257/000282803321455160","9301","This paper studies the evolution of sectoral concentration in relation to the level of per capita income. We show that various measures of sectoral concentration follow a U-shaped pattern across a wide variety of data sources: countries first diversify, in the sense that economic activity is spread more equally across sectors, but there exists, relatively late in the development process, a point at which they start specializing again. We discuss this finding in light of existing theories of trade and growth, which generally predict a monotonic relationship between income and diversification. "
"1492","10.1257/000282803321455179","9301","This paper provides an analytical characterization of Markov perfect equilibria in a model with repeated voting, where agents vote over distortionary income redistribution. A key result is that the future constituency for redistributive policies depends positively on current redistribution, since this affects both private investments and the future distribution of voters. The model features multiple equilibria. In some equilibria, positive redistribution persists forever. In other equilibria, even a majority of beneficiaries of redistribution vote strategically so as to induce the end of the welfare state next period. Skill-biased technical change makes the survival of the welfare state less likely. "
"1493","10.1257/000282803321455188","9301","This article investigates the economic effects of conflict, using the terrorist conflict in the Basque Country as a case study. We find that, after the outbreak of terrorism in the late 1960's, per capita GDP in the Basque Country declined about 10 percentage points relative to a synthetic control region without terrorism. In addition, we use the 1998-1999 truce as a natural experiment. We find that stocks of firms with a significant part of their business in the Basque Country showed a positive relative performance when truce became credible, and a negative relative performance at the end of the cease-fire. "
"1494","10.1257/000282803321455197","9301","Starting from an example of the Allies' decision to feint at Calais and attack Normandy on D-Day, this paper models misrepresentation of intentions to competitors or enemies. Allowing for the possibility of bounded strategic rationality and rational players' responses to it yields a sensible account of lying via costless, noiseless messages. In some leading cases, the model has generically unique pure-strategy sequential equilibria, in which rational players exploit boundedly rational players, but are not themselves fooled. In others, the model has generically essentially unique mixed-strategy sequential equilibria, in which rational players' strategies protect all players from exploitation. "
"1495","10.1257/000282803321455205","9301","The economics of hunting and gathering must have driven the biological evolution of human characteristics, since hunter-gatherer societies prevailed for the two million years of human history. These societies feature huge intergenerational resource flows, suggesting that these resource flows should replace fertility as the key demographic consideration. It is then theoretically expected that life expectancy and brain size would increase simultaneously, as apparently occurred during our evolutionary history. The brain here is considered as a direct form of bodily investment, but also crucially as facilitating further indirect investment by means of learning-by-doing. "
"1496","10.1257/000282803321455214","9301","Gravity equations have been widely used to infer trade flow effects of various institutional arrangements. We show that estimated gravity equations do not have a theoretical foundation. This implies both that estimation suffers from omitted variables bias and that comparative statics analysis is unfounded. We develop a method that (i) consistently and efficiently estimates a theoretical gravity equation and (ii) correctly calculates the comparative statics of trade frictions. We apply the method to solve the famous McCallum border puzzle. Applying our method, we find that national borders reduce trade between industrialized countries by moderate amounts of 20-50 percent. "
"1497","10.1257/000282803321455223","9301","We study nearly 7,000 retirement accounts during the April 1994-August 1998 period. Several interesting patterns emerge. Most asset allocations are extreme (either 100 percent or zero percent in equities) and there is inertia in asset allocations. Equity allocations are higher for males, married investors, and for investors with higher earnings and more seniority on the job; equity allocations are lower for older investors. There is very limited portfolio reshuffling, in sharp contrast to discount brokerage accounts. Daily changes in equity allocations correlate only weakly with same-day equity returns and do not correlate with future equity returns. "
"1498","10.1257/000282803321455232","9301","This paper extends the standard principal-agent model to allow for subjective evaluation. The optimal contract results in more compressed pay relative to the case with verifiable performance measures. Moreover, discrimination against an individual implies lower pay and performance, suggesting that the extent of discrimination as measured after controlling for performance may underestimate the level of true discrimination. Finally, the optimal contract entails the use of bonus pay rather than the threat of dismissal, hence neither ""efficiency wages"" nor the right to dismiss an employee are necessary ingredients for an optimal incentive contract. "
"1499","10.1257/000282803321455403","9301"," "
"1500","10.1257/000282803321455412","9301"," "
"1501","10.1257/000282803321455421","9301"," "
"1502","10.1257/000282803321455430","9301"," "
"1503","10.1257/000282803321455449","9301"," "
"1504","10.1257/000282803321946732","9302"," "
"1505","10.1257/000282803321946741","9302"," "
"1506","10.1257/000282803321946787","9302"," "
"1507","10.1257/000282803321946813","9302","In this paper we do two things. First we document that over the last 40 years the U.S. business cycle has become less synchronized with the cycle in the rest of the world. Second we try to explain why this has happened. We use a general-equilibrium model as a tool to discriminate between two alternative explanations: (i) a change in the nature of real shocks, and (ii) an increase in U.S. financial integration with the rest of the world. Our results indicate that financial integration has played the major role in producing the observed changes in international co-movement. "
"1508","10.1257/000282803321946886","9302","This paper reviews recent randomized evaluations of educational programs in developing countries, including programs to increase school participation, to provide educational inputs, and to reform education. It then extracts some lessons for education policy and for the practice and political economy of randomized evaluations. "
"1509","10.1257/000282803321946958","9302","Strong and widely accepted evidence shows that the natural rate of unemployment varies over time with substantial amplitude. The frictions in the labor market that account for positive normal levels of unemployment are not simple and mechanical. Instead, as a rich modern body of theory demonstrates, the natural rate of unemployment is an equilibrium in which the volumes of job-seeking by workers and worker-seeking by employers reach a balance controlled by fundamental determinants of the relative prices of the two activities. In recessions, unemployment rises, and job vacancies fall. The natural explanation is an economywide fall in labor demand. But a compelling model that generates a fall in labor demand without a counterfactual fall in productivity has eluded theorists to date. Nonetheless, policymakers have appropriately adopted the view that the natural rate varies over time and is not a simple benchmark for setting monetary instruments. "
"1510","10.1257/000282803321946976","9302","Inviting political scientists to tell economists how they could do better work is an act of disciplinary generosity. The reality is that contemporary political science is a net importer of ideas and methods from other disciplines, and from none more than economics. Indeed, some of the most exciting research in political science in the past 40 years has involved the incorporation of ideas from economics. We have neither the space nor the mandate to summarize that research here, but refer interested readers to Gary J. Miller's (1997) extensive review. Our aim here is to offertwo modest case studies of specific instances of overlap between the interests and research efforts of economists and political scientists. Our first case study focuses on describing and explaining participation in the workforce, the polity, and many other social activities and organizations. Our second case study focuses on the impact of political processes and institutions on macroeconomic policies and performance. In both these instances the work of economists has been quite fruitful&mdash;but also, we think, hampered by a characteristic overreliance on standard economic models and methods. However, in both areas, recent developments may point the way toward a more constructive research style combining the theoretical and empirical rigor of economics with a broader and more eclectic approach familiar to political scientists. "
"1511","10.1257/000282803321946985","9302","My first exposure to the psychological assumptions of economics was in a report that Bruno Frey wrote on that subject in the early 1970's. Its first or second sentence stated that the agent of economic theory is rational and selfish, and that his tastes do not change. I found this list quite startling, because I had been professionally trained as a psychologist not to believe a word of it. The gap between the assumptions of our disciplines appeared very large indeed. Has the gap been narrowed in the intervening 30 years? A search through some introductory textbooks in economics indicates that if there has been any change, it has not yet filtered down to that level: the same assumptions are still in place as the cornerstones of economic analysis. However, a behavioral approach to economics has emerged in which the assumptions are not held sacrosanct. In the following I comment selectively on the developments with regard to the three assumptions, on both sides of the disciplinary divide. "
"1512","10.1257/000282803321947038","9302","Noncooperative game theory combines strategic thinking, best-response, and mutual consistency of beliefs and choices (equilibrium). Hundreds of experiments show that in actual behavior these three forces are limited, even when subjects are highly motivated and analytically skilled (Camerer, 2003). The challenge is to create models that are as general, precise, and parsimonious as equilibrium, but which also use cognitive details to explain experimental evidence more accurately and to predict new regularities. This paper describes three exemplar models of behavior in one-shot games (thinking), learning over time, and how repeated ""partner"" matching affects behavior (teaching) (see Camerer et al., 2002b). "
"1513","10.1257/000282803321947056","9302","This paper synthesizes findings from an ongoing research program on learning in signaling games. The present paper focuses on crossgame learning (the ability of subjects to take what has been learned in one game and generalize it to related games), an issue that has been ignored in most of the learning literature. We begin by laying out the basic experimental design and recapitulating early results characterizing the learning process. We then report results from an initial experiment in which we find a surprising degree of positive cross-game learning, contrary to the predictions of commonly employed learning models and to the findings of cognitive psychologists. We next explore two features of the environment that help to explain when and why this positive transfer occurs. First, we examine the effects of abstract versus meaningful context, an issue that has been largely ignored by economists out of the belief that behavior is largely dictated by the deep mathematical structure of a game. In contrast, results from cognitive psychology suggest that behavior may well be sensitive to context employed. Our results show that the use of meaningful context serves as a catalyst for positive transfer. Second, we explore how play by two-person teams differs from play by individuals. The psychology literature is quite pessimistic about the ability of teams to beat a ""truth wins"" standard based on performance of individuals. But teams easily surpass this norm in our cross-game experiment. We use the dialogues between team members to gain insight into how this transfer occurs, gaining direct confirmation for hypotheses generated by econometric analysis of earlier data. "
"1514","10.1257/000282803321947083","9302","The Industrial Revolution is a topic of renewed interest for growth economists. After the first wave of ""new growth"" theory that addressed the causes of sustained increases in productivity, more attention has been given to an important additional stylized fact: that rapid growth itself is new in historical terms. A radical discontinuity separates thousands of years of by and large stagnant living standards from the industrial era. Increasingly in the last few years, models have attempted to capture these long-run dynamics to try to explain how the world changed from a state where growth was fleeting and limited to one where it has become permanent and decisive. At the same time, economic historians have re-evaluated changes in living standards during the British Industrial Revolution (the canonical case). The new picture that emerges has become increasingly consistent over the last decade, and it differs drastically from earlier descriptions. This paper briefly summarizes the two literatures, contrasts the results obtained, and makes suggestions for a new set of ""stylized facts"" that could usefully guide future theoretical and empirical work on the Industrial Revolution. "
"1515","10.1257/000282803321947155","9302","Global aging is prompting workers and taxpayers everywhere to recognize their vulnerability to the inherent uncertainty of unfunded social-security systems. This has generated an international wave of social-security reforms over the last two decades, prompting more than 20 countries to establish Individual Account (IA) plans. In the United States, the idea of Individual Accounts has attracted recent interest with the release of the Final Report of the President's Commission to Strengthen Social Security (CSSS): here, voluntary individual accounts were proposed as a key element of a reformed national old-age system (see Commission to Strengthen Social Security, 2001; John F. Cogan and Mitchell, 2003). Strengths of IA's include the fact that participants gain ownership in their accounts and diversify their pension investments; nevertheless, IA participants also must bear capital-market risk. Recent market volatility has reminded investors of the importance of capital-market fluctuations and their potential impact on retirement income. In response, some policymakers have suggested that ""guarantees"" be designed to help protect IA investments. Abroad, such guarantees have been adopted in several Latin American countries undergoing reform, and most recently, in Japan and Germany (Mitchell and Kent Smetters, 2003). Sensible public policy recommending the adoption of guarantees must identify their costs and who will pay for them. In this paper, we discuss how to evaluate such costs in the context of a social-security reform that includes IA's, along with ways to finance them. "
"1516","10.1257/000282803321947173","9302","Following the financial crises of the late 1990's an increasing number of emergingmarket countries have adopted a flexible exchange-rate regime and an inflation-targeting monetary-policy framework. This trend has generated a growing debate on the appropriate monetary-policy rule for ""financially fragile"" economies with thin and incomplete financial markets that are subject to highly volatile capital flows. Within this context, I examine the implications of alternative monetary-policy rules and the choice of instruments and targets in a small open economy with imperfect capital markets. I compare a benchmark efficient-markets model with a monetary-targeting regime and three different inflation-targeting rules: the Taylor rule, a CPI inflation-target rule, and a non-tradable inflation-target rule. Furthermore, I study how sensitive the results are to varying degrees of capital-market integration. In addressing this question of the ""second best"" policy, the paper resembles that of Michael Devereaux and Phillip Lane (2001), who study the role of financial accelerator effects on various monetary-policy rules. I adopt a small open-economy setup rather than a two-country framework. In contrast to most small open-economy models, however, this paper does not assume a zero current-account balance. Net foreign-asset holdings and capital flows affect real volatility through the interest-rate risk premium. Given the significant role the risk premium plays in the external borrowing costs for emerging markets, this channel may have important consequences for economic dynamics. "
"1517","10.1257/000282803321947182","9302","After a small decline, the number of uninsured persons in the United States is on the rise again, at over 41 million (Center on Budget and Policy Priorities, 2002). This increase is likely to spur efforts to cover the uninsured through legislative action. Given the failure of the most recent attempt at massive insurance expansions (David Cutler and Gruber, 2002), the likely approach is through incremental reforms. At the same time, there remains a fundamental conflict between the right and the left over the appropriate form that such incremental reforms should take. The left advocates additional expansions of the public-insurance safety net, for example, to parents of children already publicly insured. The right advocates subsidizing the purchase of private insurance through the tax code. In recent years, a number of analyses, both inside and outside of government, have studied the impact of these types of reforms (e.g., John Holahan et al., 1999; Gruber and Larry Levitt, 2000; Mark McClellan, 2000). These analyses have largely talked past each other, however, as there is little agreement on the ""right"" criteria on which to evaluate incremental reforms. Should we be concerned solely with the number of persons newly insured? What about the extent of displacement of other forms of insurance coverage, or ""crowdout""? And what about the types of uninsured covered; should we count equally a low-cost child who is newly insured and a high-cost older person? In this paper, I lay out the issues surrounding the criteria along which alternative approaches to reform can be evaluated. I then present microsimulation estimates of the impacts of three types of reforms: tax credits for individual purchase of nongroup insurance, expansions of public insurance to children and parents, and expansion of public insurance to all adults. I use the results from these simulations to contrast these reforms using the various criteria developed here. "
"1518","10.1257/000282803321947191","9302","The persistently large number of uninsured, roughly 40 million per year since 1993, continues to elicit bipartisan policy interest. Coverage-expansion proposals without mandates, by far the most common since the defeat of the Clinton plan, must address risk-pooling realities in private markets. Insurers have strong financial incentives to segment risks and minimize pooling of heterogeneous risks, and narrow risk-pooling will diminish the adequacy of premium subsidies based on income alone, at least for higher-risk individuals. The current debate over flat tax credits and the non-group market is a case in point (Blumberg, 2001; Center for Studying Health System Change, 2002; Jack Hadley and James D. Reschovsky, 2002). We, along with nine other teams, were asked to develop a proposal that would expand coverage in a large and creative way (see Holahan et al., 2001). The proposal we developed would subsidize low-income individuals and families but also addresses the issue of inefficient and inequitable risk-pooling. "
"1519","10.1257/000282803321947209","9302","At least 41 million Americans are currently without health insurance in any given month (U.S. Bureau of the Census, 2002). They are uninsured for a variety of reasons, and most people who lack coverage are affected by more than one reason. Two generalizations can be made, however. First, a majority simply cannot afford to purchase health insurance unless it is heavily subsidized. Most do not have access to employer-sponsored coverage and so must purchase any insurance in the non-group (individual) health-insurance market - a market where, as I explain below, insurance is typically twice as expensive as employer-group coverage if it is not denied outright. Since about two-thirds of the uninsured have incomes below $35,000, non-group health-insurance premiums often exceed 10 percent of their incomes. The second generalization is that, to an important extent, high premiums in the non-group market and denial of coverage reflect market failure due to asymmetric information. Insurers can never know as much as an individual does about his or her health, family history of health problems, and tendency to seek medical care. Because of this asymmetry, it is impossible for an insurer to set premiums that accurately reflect the non-random portion of health-care costs for different individuals. The non-group market is the only health-insurance option for people without employersponsored coverage. Tax-related subsidies as proposed by members of Congress and the Bush administration do not address the market-failure problems and so are unlikely to make insurance much more affordable. To increase access to health insurance, risk in the non-group market needs to be shifted to a broader population base. In what follows, I first describe the three distinct health-insurance markets in which people can obtain health insurance, and the special nature of competition among insurance companies in the non-group market. Then I make the case for government to act as reinsurer and assume the risk of extremely high-cost people. Efficiency in the non-group health-insurance market would be improved if the government reinsured the market. Equity also would be increased if the government acted as reinsurer because more uninsured people would have access to insurance. Finally, I describe precedents for this role for government in other markets, and why tax-related subsidies will not succeed in increasing health-insurance coverage unless the risks of extremely high costs are shifted to the government. "
"1520","10.1257/000282803321947308","9302","This essay examines interconnections between ""race"" and economic inequality in the United States, focusing on the case of African-Americans. I will argue that it is crucially important to distinguish between racial discrimination and racial stigma in the study of this problem. Racial discrimination has to do with how blacks are treated, while racial stigma is concerned with how black people are perceived. My view is that what I call reward bias (unfair treatment of persons in formal economic transactions based on racial identity) is now a less significant barrier to the full participation by African-Americans in U.S. society than is what I will call development bias (blocked access to resources critical for personal development but available only via non-market-mediated social transactions). By making these points in the specific cultural and historical context of the black experience in U.S. society, I hope to contribute to a deeper conceptualization of the worldwide problem of race and economic marginality. "
"1521","10.1257/000282803321947533","9302"," "
"1522","10.1257/000282803321947542","9302"," "
"1523","10.1257/000282803321947551","9302"," "
"1524","10.1257/000282803321947560","9302"," "
"1525","10.1257/000282803321947579","9302"," "
"1526","10.1257/000282803321947588","9302"," "
"1527","10.1257/000282803321947597","9302"," "
"1528","10.1257/000282803321947605","9302"," "
"1529","10.1257/000282803321947614","9302"," "
"1530","10.1257/000282803321947623","9302"," "
"1531","10.1257/000282803321947632","9302"," "
"1532","10.1257/000282803321947641","9302"," "
"1533","10.1257/000282803321947650","9302"," "
"1534","10.1257/000282803321947669","9302"," "
"1535","10.1257/000282803321947678","9302"," "
